ImageId,EncodedPixels
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,312 18 832 18 1351 19 1870 20 2390 20 2910 20 3430 20 3950 20 4470 20 4990 19 5510 18 6032 16 6552 16 7073 14 7594 12 8118 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,6593 5 7112 7 7628 13 8146 16 8666 18 9186 19 9692 4 9704 21 9737 12 10208 38 10255 18 10727 40 10775 21 11246 41 11294 23 11766 41 11813 24 12284 73 12804 73 13324 73 13842 75 14364 45 14410 27 14884 44 14931 26 15404 42 15451 26 15924 39 15973 24 16444 35 16494 22 16965 33 17015 20 17486 24 17535 20 18008 22 18057 16 18529 20 18582 6 19051 17 19103 3 19572 16 20098 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,172976 6 173494 8 174009 15 174528 16 175044 20 175564 20 176083 21 176602 22 177122 20 177642 20 178162 20 178682 20 179202 18 179722 17 180242 16 180762 16
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,131894 10 132412 14 132932 14 133452 14 133970 16 134490 16 135009 17 135528 18 136048 16 136568 16 137088 16 137606 16 138126 16 138646 16 139166 16 139684 16 140204 15 140724 13 141244 12 141764 12 142286 9 142806 7 143326 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,134017 6 134535 9 135055 11 135575 12 136093 14 136613 14 137132 15 137651 16 138171 18 138691 18 139210 19 139729 20 140249 18 140769 18 141289 18 141809 18 142329 18 142849 18 143369 18 143889 18 144407 18 144927 18 145447 18 145965 18 146479 23 146998 22 147516 23 148035 16 148554 17 149074 17 149594 17 150114 15 150634 15 151154 15 151674 15 152194 15 152714 14 153230 17 153746 21 154263 22 154782 23 155298 26 155818 25 156338 23 156858 23 157376 25 157896 23 158416 21 158936 20 159456 18 159976 18 160496 18 161016 18 161536 17 162056 18 162576 18 163096 17 163616 18 164136 17 164656 16 165176 16 165698 14 166218 14 166738 14 167258 14 167778 13 168298 11 168818 10 169338 8 169860 5 170381 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,147634 4 148150 10 148669 11 149188 12 149706 14 150225 15 150743 17 151262 18 151721 4 151782 16 152240 9 152301 17 152758 12 152819 19 153275 16 153338 18 153795 18 153834 4 153858 16 154315 18 154350 11 154377 16 154835 19 154870 12 154896 16 155353 22 155389 15 155416 16 155871 26 155908 18 155934 16 156390 27 156426 21 156453 17 156909 29 156945 23 156972 18 157423 36 157463 45 157941 87 158461 87 158981 87 159499 16 159521 49 159574 12 160019 14 160043 45 160096 10 160539 13 160564 43 160616 9 161059 12 161087 39 161136 8 161577 14 161615 31 161658 6 162097 13 162135 31 162178 6 162617 12 162656 29 162699 4 163137 12 163177 27 163220 2 163655 12 163697 27 164175 12 164217 27 164694 13 164738 25 165213 14 165259 23 165733 14 165779 23 166253 13 166303 18 166773 12 166824 15 167293 12 167811 12 168331 12 168840 5 168850 13 169359 22 169878 21 170398 20 170918 19 171438 17 171957 18 172476 19 172996 19 173516 17 174036 17 174556 17 175074 19 175594 17 176113 18 176632 18 177150 19 177669 20 178188 20 178708 19 179228 19 179748 17 180268 16 180788 14
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,64863 2 65379 8 65898 9 66417 10 66937 10 67455 12 67975 12 68494 13 69013 14 69533 14 70052 14 70570 15 71087 18 71601 22 72120 22 72639 20 73159 18 73679 16 74198 17 74716 19 75236 19 75756 19 76276 19 76796 19 77315 20 77834 20 78354 19 78874 19 79394 19 79914 18 80435 16 80956 15 81476 13 81996 12 82517 10 83038 9
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,87225 4 87744 6 88263 10 88781 14 89301 14 89820 15 90339 16 90859 16 91380 15 91901 14 92421 14 92943 10 93463 9 93983 8 94503 6 95023 6 95542 7 96061 8 96581 8 97101 8 97621 8 98141 8 98663 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,30031 12 30056 17 30550 14 30572 25 31069 17 31091 27 31587 51 32107 52 32626 54 33145 55 33665 55 34185 55 34704 56 35223 57 35743 57 36263 23 36291 27 36783 22 36812 25 37303 20 37333 23 37825 18 37855 17 38345 17 38865 16 39387 12 39909 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,117909 10 118427 14 118947 15 119466 17 119985 18 120505 20 121024 22 121543 24 122065 22 122585 22 123105 22 123625 22 124147 20 124667 19 125188 16 125711 12 126235 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,50841 5 51359 14 51375 2 51878 23 52397 25 52917 27 53437 30 53957 31 54477 31 54997 33 55517 34 56038 34 56559 33 57079 33 57599 33 58119 33 58639 33 59161 31 59681 29 60202 28 60723 26 61243 25 61765 21 62285 20 62805 18 63325 18 63845 17 64365 16 64881 20 65399 22 65918 25 66437 26 66957 26 67477 25 67997 24 68517 24 69037 22 69557 22 70077 22 70597 20 71117 16 71639 13 72160 11
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,17587 19 18104 24 18604 45 19123 47 19641 49 20163 47 20682 48 21202 48 21723 47 22243 45 22764 44 23285 43 23805 41 24327 35 24847 34 25367 28 25891 21 26417 13 26938 11
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,80485 9 81003 12 81522 13 82041 14 82561 14 83081 16 83602 15 84123 14 84643 12 85163 12 85684 11 86205 10 86725 10 87247 8 87767 8 88287 8 88807 8 89329 6 89849 6 90369 6 90889 6 91409 6 91930 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,134590 7 135109 9 135627 13 136146 14 136662 19 137181 21 137691 31 138210 32 138728 34 139247 35 139767 35 140287 33 140806 34 141325 34 141845 33 142365 19 142391 8 142885 18 142912 9 143405 16 143433 13 143925 15 143952 18 144445 14 144472 19 144966 13 144991 21 145487 10 145510 22 146007 9 146030 22 146550 22 147070 21 147590 20 148110 20 148631 16 149152 13 149674 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,111170 7 111689 8 112207 10 112727 12 113247 13 113767 14 114287 14 114807 14 115327 15 115847 16 116367 16 116887 16 117408 15 117929 14 118449 14 118969 14 119489 14 120009 12 120533 8 121054 6 121576 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,124177 6 124697 8 125217 9 125735 11 126253 14 126773 15 127293 14 127813 13 128333 13 128853 11 129374 9 129897 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,92986 3 93502 11 94021 13 94541 15 95060 17 95579 20 96099 21 96619 23 97141 22 97662 23 98184 22 98705 21 99229 18 99750 18 100274 14 100796 12 101316 12 101836 12 102356 12 102877 11 103398 9 103918 7 104440 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,432 14 952 14 1471 15 1990 20 2510 22 3028 25 3548 26 4068 26 4588 28 5108 28 5628 28 6148 26 6669 19 7190 17 7714 10
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,111261 5 111780 7 112299 10 112786 6 112817 12 113306 7 113337 13 113826 8 113857 14 114346 8 114377 16 114865 11 114897 16 115384 12 115416 17 115904 13 115934 19 116422 16 116453 20 116942 18 116969 24 117462 19 117488 24 117982 49 118502 49 119022 49 119543 48 120064 47 120584 47 121087 2 121107 44 121605 5 121629 42 122124 8 122152 2 122156 35 122642 12 122676 37 123161 13 123197 36 123679 15 123710 5 123718 35 124198 18 124224 49 124718 18 124743 50 125238 19 125261 52 125758 40 125801 32 126278 38 126322 29 126798 38 126844 27 127318 38 127365 25 127838 38 127887 22 128358 38 128408 19 128879 36 128932 9 129400 34 129453 7 129922 6 129934 20 130456 18 130976 17 131496 16 132016 16 132538 14 133058 13 133578 12 134100 10 134624 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,169458 6 169976 10 170496 11 171016 12 171536 12 172055 13 172575 14 173096 14 173616 14 174136 15 174656 16 175178 14 175698 14 176218 14 176738 15 177256 18 177770 24 178289 24 178802 30 179322 30 179842 30 180361 31 180880 32
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,27522 5 28039 11 28555 17 29074 19 29594 19 30113 20 30632 21 31152 21 31672 21 32192 21 32712 21 33216 10 33232 20 33734 16 33752 19 34254 35 34773 35 35292 34 35812 34 36331 34 36850 34 37370 24 37396 6 37890 32 38410 25 38436 8 38930 25 38956 8 39450 34 39972 16 39992 14 40492 16 40512 14 41012 16 41032 14 41534 12 41552 14 42054 32 42573 33 43092 34 43610 36 44128 37 44648 36 45168 34 45686 35 46206 34 46726 34 47246 32 47766 32 48286 32 48806 32 49326 30 49846 30 50367 29 50888 28 51408 26 51929 24 52451 20 52972 18 53494 12 54015 8 54537 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,12416 8 12935 10 13454 13 13974 14 14492 18 15013 17 15534 16 16054 16 16574 18 17094 19 17614 20 18134 20 18654 20 19174 20 19694 20 20216 18 20737 16 21258 14 21778 14 22302 7 22823 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,51451 8 51969 11 52488 13 53006 15 53526 15 54045 16 54564 17 55084 17 55603 18 56099 4 56122 19 56618 7 56642 19 57136 14 57160 21 57654 20 57679 20 58174 45 58694 44 59212 45 59732 43 60252 43 60772 24 60801 13 61294 20 61322 11 61814 19 61846 3 62335 17 62367 1 62856 16 63378 12 63901 8 64423 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,73268 8 73785 11 74304 13 74824 14 75342 16 75862 16 76382 16 76900 18 77418 19 77938 18 78458 18 78976 18 79496 15 80015 15 80534 16 81054 16 81574 18 82094 19 82614 20 83134 20 83655 21 84176 20 84696 20 85216 22 85736 25 86256 27 86776 30 87296 32 87817 32 88338 33 88858 34 89380 33 89900 33 90420 33 90940 4 90948 25 91459 34 91978 35 92496 36 93014 37 93533 36 94052 36 94572 24 95092 21 95612 20 96132 20 96652 20 97174 17 97695 15 98218 12 98740 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,106036 9 106554 12 107073 13 107592 14 108112 14 108632 14 109145 1 109151 15 109664 3 109670 16 110184 20 110704 19 111225 16 111747 1 111751 9
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,162203 11 162722 13 163240 17 163759 19 164278 22 164798 23 165316 25 165836 25 166356 26 166876 27 167396 27 167916 25 168436 25 168956 24 169476 23 169996 19 170517 17 171039 9 171560 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,129993 6 130511 10 131031 10 131551 10 132069 12 132589 12 133109 12 133629 12 134147 14 134665 16 135184 17 135701 20 136209 32 136727 34 137246 35 137766 35 138286 35 138805 36 139324 37 139844 21 139867 14 140364 19 140391 10 140883 20 140911 10 141402 21 141431 10 141922 21 141953 8 142442 21 142473 8 142962 20 142994 7 143482 19 143515 6 144002 19 144039 2 144522 17 145043 15 145565 12
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,39503 4 40021 8 40540 9 41059 10 41579 10 42097 10 42617 10 43139 8 43659 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,71749 9 72268 12 72787 14 73305 16 73825 16 74344 17 74863 18 75381 20 75900 21 76419 22 76939 22 77457 22 77977 23 78497 24 79017 22 79537 20 80057 20 80577 20 81097 18 81617 16 82137 16 82657 16 83177 14 83698 12 84219 10 84739 10 85260 9 85781 8 86301 8 86821 8 87339 11 87859 12 88379 12 88899 14 89419 14 89939 14 90459 14 90979 16 91500 15 92021 14 92543 12 93063 14 93584 13 94105 12 94627 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,152349 3 152868 6 153387 10 153905 12 154425 12 154945 12 155465 12 155983 16 156503 17 157023 18 157545 16 158065 16 158585 16 159105 16 159627 14 160148 13 160670 11 161191 10 161713 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,28590 4 29108 7 29627 12 30147 14 30666 15 31185 16 31705 16 32225 16 32745 16 33265 16 33787 14 34307 14 34828 12 35349 10 35871 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,509 12 1029 12 1549 12 2069 12 2589 12 3112 9 3633 8 4155 6 4677 4 5197 4 5717 4 6239 2 6759 2 7278 3 7797 4 8315 6 8835 6 9354 7 9873 8 10393 8 10913 8 11432 9 11951 10 12469 12 12988 13 13507 14 14027 14
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,176797 2 177313 8 177831 10 178350 11 178869 12 179389 12 179909 12 180429 12 180949 12
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,101398 2 101917 4 102437 4 102955 6 103475 6 103995 6 104515 6 105035 6 105555 6 106075 6 106595 6 107116 5 107637 4 108157 4
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,153629 6 153649 6 154141 6 154161 6 154653 7 154672 8 155165 8 155183 10 155677 8 155695 10 156189 12 156205 14 156701 12 156717 14 157214 12 157228 15 157727 28 158239 28 158751 28 159263 28 159775 28 160287 28 160799 28 161313 24 161825 24 162338 22 162851 18 163363 18
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,57 22 569 22 1082 21 1595 20 2107 20 2619 18 3131 18 3644 16 4157 14 4669 14 5187 4 5699 4
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,142407 8 142919 8 143429 12 143941 12 144454 12 144967 14 145479 14 145993 12 146505 12 147018 12 147531 12 148043 12 148559 8 149071 8 149583 9 150095 10 150607 10 151119 8 151631 8 152143 8 152655 8 153167 8 153677 8 154189 8 154700 9 155211 10 155723 10 156227 18 156739 18 157250 19 157759 22 158271 22 158783 20 159295 20 159808 19 160321 18 160833 18 161347 14 161859 14 162372 13 162889 8 163401 8
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,199785 18 200297 18 200808 20 201311 32 201823 32 202329 40 202841 40 203353 41 203865 44 204377 44 204887 46 205399 46 205911 47 206423 48 206935 48 207447 48 207959 48 208471 49 208983 50 209495 50 210007 50 210519 50 211031 49 211543 48 212055 48 212567 48 213079 48 213591 48 214103 48 214615 48 215127 48 215639 48 216152 46 216665 44 217177 44 217689 44 218201 44 218714 43 219227 42 219739 42 220253 38 220765 38 221278 37 221791 36 222303 36 222817 32 223329 32 223842 30 224355 28 224867 28 225385 18 225897 18 226410 16
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,43657 10 43669 12 44169 10 44181 12 44681 25 45193 26 45705 26 46217 2 46221 2 46229 16 46729 2 46733 2 46741 16 47246 1 47252 18 47727 8 47759 24 48239 8 48271 24 48749 16 48785 24 49261 16 49297 24 49773 17 49808 25 50285 24 50311 2 50315 30 50797 24 50823 2 50827 30 51309 60 51821 60 52334 59 52847 58 53359 58 53871 60 54383 60 54896 59 55409 58 55921 58 56435 54 56947 54 57460 53 57973 52 58485 52 58999 18 59019 22 59043 2 59511 18 59531 22 59555 2 60024 16 60044 21 60541 4 60561 16 61053 4 61073 16 61589 8 62101 8 62614 6
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,170623 8 171135 8 171645 12 172157 12 172668 14 173177 18 173689 18 174201 18 174713 18 175224 20 175735 22 176247 22 176757 24 177269 24 177780 25 178291 26 178803 26 179315 26 179827 26 180339 26 180851 26 181363 26 181875 26 182387 26 182900 24 183413 22 183925 22 184439 20 184951 20 185464 18 185977 16 186489 16 187001 16 187513 16 188026 14 188541 4 189053 4
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,148599 6 149111 6 149622 8 150133 14 150645 14 151157 16 151669 16 152181 16 152693 16 153205 16 153721 12 154233 12 154746 10 155263 4 155775 4
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,21692 4 22199 10 22711 10 23223 12 23735 12 24246 14 24757 16 25269 16 25781 16 26293 16 26806 16 27319 16 27831 16 28345 14 28857 14 29370 14 29883 14 30395 14 30907 16 31419 16 31931 17 32443 22 32955 22 33467 26 33979 26 34491 27 35003 28 35515 28 36027 30 36539 30 37051 30 37563 30 38075 30 38587 32 39099 32 39611 33 40123 34 40635 34 41147 34 41659 34 42171 34 42683 34 43195 34 43709 34 44221 34 44733 34 45245 34 45757 34 46271 32 46783 32 47295 31 47807 30 48319 30 48833 28 49345 28 49858 27 50371 26 50883 26 51397 24 51909 24 52422 22 52937 18 53449 18 53967 10 54479 10 54992 8
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,173307 14 173819 14 174325 28 174837 28 175348 30 175859 34 176371 34 176883 36 177395 36 177906 37 178417 38 178929 38 179441 38 179953 38 180465 39 180977 40 181489 40 182003 36 182515 36 183027 36 183539 36 184051 36 184565 32 185077 32 185590 30 186103 28 186615 28 187131 20 187643 20 188156 18
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,265609 2 266121 2 266627 12 267139 12 267650 14 268159 18 268671 18 269179 20 269691 20 270202 21 270713 22 271225 22 271737 20 272249 20 272761 20 273273 20 273785 20 274303 12 274815 12 275328 10
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,133529 8 134041 8 134552 10 135063 12 135575 12 136067 32 136579 32 137090 33 137601 34 138113 34 138625 34 139137 34 139650 33 140163 32 140675 32 141191 28 141703 28 142216 26 142731 22 143243 22
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,151489 10 152001 10 152512 12 153019 20 153531 20 154041 24 154553 24 155064 26 155575 28 156087 28 156597 32 157109 32 157621 32 158133 32 158645 32 159155 34 159667 34 160178 35 160659 10 160689 36 161171 10 161201 36 161681 16 161709 40 162193 16 162221 40 162705 17 162732 40 163217 20 163243 40 163729 20 163755 40 164239 66 164751 66 165263 66 165775 66 166287 66 166799 66 167311 66 167823 66 168335 66 168847 66 169361 64 169873 64 170386 63 170899 62 171411 62 171925 62 172437 62 172950 61 173463 60 173975 60 174487 60 174999 60 175511 59 176023 58 176535 58 177049 56 177561 56 178073 55 178585 54 179097 54 179609 52 180121 52 180634 50 181147 22 181179 14 181659 22 181691 14 182171 22 182683 22 183196 21 183709 20 184221 20 184733 20 185245 20 185758 18 186271 16 186783 16 187299 10 187811 10 188324 8
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,18343 24 18855 24 19364 32 19875 34 20387 34 20897 38 21409 38 21920 39 22431 40 22943 40 23453 44 23965 44 24477 44 24989 44 25501 44 26015 42 26527 42 27039 42 27551 42 28063 42 28577 38 29089 38 29602 37 30115 36 30627 36 31139 34 31651 34 32164 32 32677 30 33189 30 33701 28 34213 28 34726 26 35239 24 35751 24 36263 22 36775 22 37290 16 37803 14 38315 14 38829 6 39341 6
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,133557 12 134069 12 134580 14 135091 16 135603 16 136111 22 136623 22 137135 23 137647 24 138159 24 138669 28 139181 28 139693 28 140205 28 140717 28 141229 30 141741 30 142253 30 142765 30 143277 30 143789 28 144301 28 144814 26 145327 24 145839 24 146353 18 146865 18 147378 16 147893 10 148405 10
648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9,14684 3 14939 5 15194 7 15450 8 15705 9 15961 10 16217 10 16473 10 16729 11 16986 10 17242 10 17498 10 17754 11 18011 10 18267 10 18523 9 18779 9 19035 9 19291 9 19547 9 19804 8 20060 7
648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9,2496 4 2750 8 3006 9 3261 11 3516 12 3772 13 4029 12 4285 12 4541 12 4797 12 5053 11 5309 11 5565 10 5822 8 6079 6 6337 1
648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9,12006 6 12261 8 12516 10 12772 11 13028 11 13283 13 13539 13 13796 12 14052 12 14310 9 14569 5
648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9,39423 2 39678 3 39934 3 40189 4 40446 3 40702 3 40959 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,52231 3 52484 9 52740 11 52994 14 53250 15 53505 17 53761 17 54017 18 54273 18 54529 18 54785 17 55041 17 55297 16 55553 14 55809 11 56065 11 56321 10 56577 11 56833 11 57089 12 57345 12 57601 12 57857 12 58113 13 58369 12 58625 12 58881 11 59137 11 59393 10 59649 10 59905 9 60161 8 60417 8 60673 6 60932 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,63498 8 63752 12 64006 15 64261 17 64517 18 64773 18 65029 18 65284 19
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,43033 1 43284 8 43533 16 43787 18 44042 19 44297 21 44552 22 44807 24 45062 25 45318 25 45573 27 45829 27 46085 27 46341 27 46597 27 46853 26 47110 24 47367 24 47624 22 47881 24 48137 25 48394 25 48651 25 48908 24 49172 16 49428 17 49684 17 49940 17 50196 17 50452 17 50709 16 50965 16 51222 14 51478 14 51735 12 51991 12 52248 9 52506 3
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,21520 14 21776 16 22031 18 22287 18 22543 19 22799 20 23055 20 23311 20 23567 20 23823 20 24079 20 24335 20 24591 20 24847 20 25104 18 25360 17 25617 13 25875 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,57627 3 57881 6 57899 5 58134 9 58153 9 58389 11 58407 12 58644 13 58663 13 58899 15 58918 15 59155 16 59173 16 59410 36 59666 36 59921 37 60176 39 60432 39 60688 39 60944 19 60965 18 61200 18 61222 17 61456 17 61480 14 61713 16 61736 14 61970 14 61993 11 62228 12 62250 10 62487 8 62507 7 62746 3 62764 5 63021 1 63023 1 63277 3 63531 7 63785 12 64039 16 64294 19 64549 20 64805 21 65061 21 65316 22
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,26910 5 27165 8 27420 11 27676 12 27931 15 28186 17 28442 17 28697 18 28952 20 29208 19 29463 20 29719 20 29975 20 30231 19 30488 17 30744 17 31001 15 31258 13 31514 12 31772 9 32030 5
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,42283 7 42537 10 42792 12 43045 15 43300 17 43555 18 43811 18 44067 18 44324 17 44581 16 44838 14 45095 12 45353 9 45612 1 45614 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,48691 9 48945 13 49201 15 49456 17 49712 17 49968 17 50224 17 50480 17 50736 16 50992 16 51248 15 51503 16 51760 14 52015 15 52271 14 52527 14 52783 11 53040 7 53298 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,53312 4 53567 6 53822 8 54078 9 54333 11 54589 11 54844 13 55100 14 55356 15 55612 15 55867 17 56123 17 56379 17 56635 17 56891 17 57147 17 57403 16 57659 16 57915 15 58171 14 58428 10 58439 1 58684 11 58707 3 58941 13 58961 6 59198 26 59455 25 59712 25 59970 23 60226 23 60482 24 60738 23 60994 23 61251 22 61507 21 61764 19 62021 8 62278 6 62535 4
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,64599 2 64853 7 65108 8 65363 9
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,42587 6 42842 9 43097 11 43353 11 43609 11 43865 11 44121 12 44377 13 44633 14 44889 14 45146 14 45402 14 45658 14 45914 15 46170 15 46426 15 46682 14 46938 14 46956 6 47194 13 47211 8 47451 12 47466 9 47707 11 47722 10 47963 11 47977 11 48220 10 48232 12 48476 24 48733 23 48990 22 49247 20 49503 20 49759 18 50015 18 50270 18 50526 18 50782 19 51038 19 51295 18 51552 16 51808 8 52065 6 52321 5 52578 4
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,23137 8 23391 11 23646 13 23901 15 24156 17 24412 18 24667 20 24923 20 25179 20 25434 22 25691 21 25947 21 26204 20 26460 20 26717 19 26973 18 27230 16 27487 14 27744 12 28002 7
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,56937 5 57191 9 57445 13 57700 14 57956 15 58211 17 58467 17 58723 18 58979 18 59235 19 59491 19 59747 19 60003 19 60260 18 60516 17 60773 16 61029 15 61286 13 61546 3
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,33645 1 33899 9 34154 14 34409 15 34665 16 34920 18 35176 18 35432 18 35687 20 35943 20 36199 21 36455 21 36711 21 36968 19 37224 19 37480 18 37737 16 37994 14 38251 11 38508 9
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,62853 4 63108 8 63363 11 63618 13 63874 14 64129 16 64385 16 64641 16 64897 16 65153 16 65409 16
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,46470 12 46725 15 46981 17 47236 20 47492 22 47748 24 48004 25 48260 26 48516 27 48772 27 49028 28 49284 28 49540 29 49796 30 50053 30 50310 29 50567 1 50573 23 50830 22 51087 21 51343 21 51600 9 51610 11 51857 6 51867 10 52114 4 52123 10 52378 10 52634 10 52890 9 53147 6
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,20880 2 21133 8 21388 10 21643 12 21898 15 22153 17 22408 19 22664 19 22920 20 23176 20 23432 21 23689 20 23945 20 24202 19 24458 19 24715 17 24971 16 25226 1 25228 15 25478 5 25485 12 25733 7 25743 8 25989 7 26001 5 26245 7 26502 5 26758 5 27016 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,38544 2 38557 1 38559 3 38797 24 39051 28 39305 31 39345 5 39560 33 39599 9 39816 33 39854 14 40072 34 40109 17 40328 35 40364 19 40584 55 40840 55 41096 55 41352 55 41609 32 41642 21 41865 31 41899 20 42122 29 42156 18 42378 29 42412 18 42634 29 42669 16 42891 27 42925 15 43148 25 43182 13 43405 22 43439 11 43662 15 43696 5 43920 12 44185 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,58258 6 58512 10 58768 11 59023 13 59278 14 59534 15 59790 15 60045 17 60301 17 60557 17 60813 17 61069 16 61326 15 61582 15 61839 13 62095 12 62353 9
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,31139 5 31393 8 31648 11 31904 12 32159 14 32415 15 32670 18 32926 18 33182 19 33438 19 33694 21 33950 22 34207 21 34464 19 34720 16 34977 14 35234 12 35490 12 35747 10 36006 6
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,54696 4 54951 7 55205 10 55461 11 55716 13 55972 14 56227 15 56483 15 56739 15 56996 14 57252 14 57509 13 57766 11 58024 8 58281 7 58538 4 58794 5 59049 7 59305 10 59560 12 59816 13 60072 14 60327 15 60583 15 60839 16 61095 16 61351 16 61608 14 61865 13 62122 11 62379 9 62637 6
